a,b,c,d,e
0.11336621093750004,0.16706933593750017,0.18214648437500003,-0.006404296874999993,0.15502148437499996
-0.11573925781250005,-0.16024707031249985,-0.016359374999999954,0.023136718750000007,0.0035244140625000364
0.25108984375,0.180279296875,0.3251953125,0.08181640624999997,0.02943749999999995
-0.389759765625,-0.231595703125,-0.20762890624999986,0.006404296874999993,-0.01802343749999996
-0.05158984375000003,0.09470996093750017,-0.051541992187499996,-0.03656347656250003,-0.014705078125000048
-0.3497412109375,-0.5148398437499999,-0.3451728515624999,-0.03161914062499993,0.016176757812499998
-0.50850390625,-0.171724609375,-0.2978271484374999,-0.07831738281250011,-0.15275
-0.05056640625000003,0.20887402343750017,0.13898828125000007,-0.027887695312500016,0.04411718749999999
-0.3396240234375,-0.3610361328125,-0.25497460937500005,0.18324511718749992,0.04744726562500001
0.12239746093750004,-0.1892841796875,0.039098632812500034,0.029747070312500012,0.09863867187499997
0.16184960937500004,0.10931835937500001,0.011441406249999897,0.05475488281249996,0.009941406250000007
-0.049845703124999974,-0.020998046874999954,-0.049511718750000044,-0.06054003906249994,-0.11936230468750003
0.389765625,0.023018554687499915,0.10221777343749983,-0.10228027343750012,0.0872265625
0.04769238281249999,0.09598242187499961,0.05834570312500009,-0.006611328124999982,-0.0008261718750000036
-0.14067578125000002,-0.09368066406250009,-0.07818847656250005,-0.09856250000000011,-0.1253916015625
-0.2651240234375,-0.4182617187500002,-0.1521796875000001,0.09338574218749995,-0.05097167968749999
0.1582734375,-0.2040820312499998,0.027656249999999938,0.05019726562500004,0.172400390625
-0.24198242187500002,0.30812304687500003,-0.08702148437500012,0.04174121093749994,-0.08370117187500004
-0.00626464843750002,0.001299804687500128,0.05458203125000005,-0.012394531250000007,-0.024027343749999985
-0.16298730468749995,-0.18345507812500017,-0.07645507812499996,-0.0006191406250000142,-0.10342968749999998
-0.2209638671875,-0.2524843750000003,-0.2800244140624999,0.04463281249999995,-0.04725390624999998
-0.0034921875000000213,0.020564453125000437,0.0,-0.008056640625,-0.011607421875000024
0.06987500000000002,-0.026799804687500206,0.05053125000000014,-0.007642578125000021,-0.015131835937499949
0.11552832031249999,0.041696289062500114,0.011143554687500057,-0.004131835937499995,0.02569238281249997
0.05765527343750004,-0.36919335937499986,-0.12494726562500014,0.06052636718750004,0.1069033203125
0.16873828125,-0.13394335937500013,0.12307031250000011,0.08346972656249996,0.1469140625
-0.05075976562500001,-0.03345019531250015,-0.07471386718749984,-0.017352539062500005,-0.046001953124999995
0.38896875000000003,0.10786523437500017,0.1413066406250001,0.03182519531249994,0.10754785156250002
-0.015924804687500016,-0.13292382812500003,-0.11583398437499981,0.08572851562500006,0.0706484375
0.17381933593749999,0.3667294921875002,0.17547851562499983,-0.12293750000000014,0.015751953124999996
-0.04460449218750001,0.18853515625000017,0.05993359374999985,-0.014666992187500005,-0.089705078125
-0.11882031250000002,-0.13723730468749995,-0.015628906249999908,0.030573242187500016,0.03542773437500002
0.10330078125000003,0.14563867187500001,0.1149765625000001,-0.018797851562500023,-0.026105468750000027
-0.22477148437500005,-0.2490195312500001,-0.23629687500000007,-0.07873144531250009,-0.058241210937499954
-0.172802734375,-0.1185859374999998,-0.33735839843750015,0.05370996093750002,0.08494042968749999
0.00842480468750001,-0.007092773437499922,0.05820996093749997,0.010741210937500023,0.006829101562499995
0.2349990234375,0.06413769531249969,0.070951171875,-0.03139941406250002,0.08473437499999997
-0.051801757812500016,0.12713085937500024,0.15477832031249994,-0.020244140625000018,-0.23716113281249998
-0.12806933593749997,-0.21162597656249993,-0.22051464843750002,0.038836914062500005,0.029023437500000027
-0.20743750000000002,-0.08049804687500028,0.03895410156250012,0.020863281250000032,-0.02817089843749998
-0.079857421875,-0.003320312500000089,-0.02041992187500008,0.04380664062499995,0.0
-0.24116015625,-0.25913476562500026,-0.10729785156249982,0.10228027343750012,-0.0729462890625
-0.03771582031249998,0.14739746093750017,0.0851445312500001,-0.01797167968750002,-0.04475000000000001
0.0587861328125,0.036192382812500146,0.0257705078124999,0.05868066406249994,0.03025
0.2889423828125,0.09960058593749999,0.2467275390624999,-0.06487792968749995,-0.0308955078125
-0.2207197265625,-0.1640634765625002,-0.20384863281249999,-0.01611328125,-0.014705078124999993
-0.013153320312499994,-0.07877441406249996,-0.10424707031250002,0.08057714843749997,-0.030469726562499966
-0.030215820312499975,0.04257226562500005,0.10772070312500004,-0.05763378906250005,-0.13362792968750004
0.17245605468749997,0.10712597656250011,0.12002929687500008,-0.014459960937500016,0.007048828125000017
0.3196533203125,0.19271289062499974,0.1476953125,0.028933593750000153,0.053477539062500024
0.11582421875000004,-0.03519140625000006,-0.04865429687499989,0.07519335937500005,0.19125000000000003
0.02107031250000002,-0.2618955078124998,-0.057199218750000114,0.009915039062499909,-0.10872265625
-0.04182617187500004,0.4653281250000001,0.15708886718749993,-0.061352539062500044,-0.13508789062499998
-0.1101826171875,-0.07021972656249975,-0.142615234375,0.021276367187500034,0.032316406249999985
-0.39527832031249993,-0.1265537109374999,-0.1366865234375001,-0.10351953125000013,-0.004764648437500019
0.5482705078125,0.2950478515624999,0.23629687500000007,-0.028507812500000007,0.0018593749999999964
0.08563867187500002,-0.03821484375000006,-0.06413867187499989,-0.013427734375,0.06816894531249995
-0.08890625000000002,-0.27428515624999994,-0.01911132812500016,0.04256738281249994,0.014924804687500015
0.19324218750000005,0.27807519531250025,0.30550585937499997,0.029966796875000146,0.053063476562500045
0.12989648437499995,0.23441894531250007,0.06283007812499997,0.09319140625000011,0.054936523437499996
0.14297851562500002,0.1237744140624999,0.13452050781250002,-0.03780371093750001,-0.008495117187500012
0.051595703125,0.019833007812500192,0.002166015624999851,-0.009295898437500005,-0.0004130859375000018
0.26225,0.017513671875000192,-0.0018769531250000249,-0.0008261718750000036,0.077904296875
0.010791992187500044,0.03518261718750004,0.09309472656249995,-0.001032226562500016,0.11005273437500002
-0.015732421875000013,0.05502441406250025,0.03271875000000013,-0.00784960937500001,-0.01948242187499999
-0.299142578125,-0.11697949218750026,-0.048365234375000066,0.002065429687500009,-0.10402343749999998
0.08293164062500002,0.10208203125000015,0.05081152343749995,0.014666992187500005,0.08725195312499995
0.09836718750000001,0.2023681640624999,0.13987207031250004,-0.03759667968750002,-0.013686523437499987
0.22707421875000003,0.02186425781250012,0.10541210937500001,-0.03677050781250002,-0.019276367187500032
0.35753515625,0.11982226562499987,-0.031411132812499964,-0.01569921875000002,0.0252802734375
-0.11080078124999998,-0.12829492187500025,-0.051983398437499995,0.015080078125000007,-0.12870996093750003
-0.029084960937500015,0.1440859375000001,0.06603320312499994,-0.0028916015625000124,-0.153705078125
-0.03843652343749998,0.14335449218749985,0.05010644531249997,-0.007643554687499998,-0.08059082031249998
-0.15376464843750004,-0.007389648437500007,-0.13334765625,0.04669824218749996,-0.0766650390625
-0.06700585937499998,-0.06385839843750007,-0.10077441406249998,-0.04897070312499996,-0.06549707031249996
0.13558203125,0.12883691406250009,0.11337988281250011,-0.06343164062499995,-0.007255859375000007
0.032686523437500004,0.1301621093749996,0.12640917968749998,-0.05763476562500003,-0.03356835937500002
-0.233376953125,-0.053427734375000036,-0.10163085937499994,-0.121478515625,-0.28012890625000003
0.3853154296875,0.1843300781249999,0.22399707031250005,0.03821582031250004,0.14714550781249996
0.024665039062500005,-0.05371679687499986,-0.06270312500000008,0.01053515625000001,0.07354101562499998
-0.14624609375000003,-0.06818945312500002,-0.08253710937500003,0.024996093750000004,-0.013258789062499998
0.2985185546875,0.3602158203124999,0.010566406249999938,0.009295898437500005,0.10359765625
0.2443505859375,0.3537089843750003,0.04633593749999987,-0.07851171874999996,0.0847353515625
-0.4100263671875,-0.014193359375000103,-0.1618798828125001,0.0954638671875001,-0.12058789062500003
0.06869140625,-0.05181250000000004,0.015782226562500057,-0.012407226562500151,-0.03604785156250001
-0.10566796875000001,0.04720117187500028,0.000432617187499984,0.021896484375000025,-0.029423828124999996
0.49448828125,-0.025625976562499986,0.15029394531250007,-0.01817871093750001,0.06547070312499997
-0.3352509765625,-0.1095898437499998,-0.016359374999999954,0.07396679687499996,-0.038333007812499986
-0.018916015625000004,0.24360546875000022,0.08541601562500012,0.006403320312500016,-0.015351562499999971
0.062491210937499986,0.026347656250000018,0.08484765625000001,-0.04234765625000003,-0.045369140625000026
-0.14582812500000003,0.016647460937500025,-0.07745703125000003,-0.024789062500000014,-0.034601562500000016
0.04830273437499999,0.10150488281250025,0.09078417968749997,-0.10576660156250006,-0.25229296874999996
0.009660156249999996,0.03561523437500025,0.10351660156249998,0.11652148437499998,0.12559765625000002
0.09569140625,0.5440039062500002,0.22629882812500002,-0.06983593749999994,-0.269296875
-0.27555761718749994,-0.13521582031250023,-0.06255078124999991,0.03120605468749993,-0.08269433593749997
-0.0369052734375,0.23462695312499982,0.15260351562500007,-0.013221679687499988,0.056755859374999995
0.15183496093749999,0.07672656249999976,-0.008833984375000048,-0.05496191406249995,-0.008702148437500001
-0.001955078124999954,0.1445644531250001,-0.044305664062499917,0.0006191406250000142,-0.1683974609375
0.23874707031250003,0.19689160156249974,0.14912988281250006,0.03635742187500002,0.07005468749999999
0.024055664062499982,0.41820898437499987,0.2071777343750001,-0.07436718750000004,-0.06857031250000001
0.08139453124999996,0.14219140625000026,0.024616210937499883,0.0004130859375000018,0.048919921874999994
-0.017276367187499975,-0.18010742187499984,-0.08209472656250005,0.08696777343750006,0.24156347656250002
-0.06865917968749996,-0.029245117187500114,-0.17056152343749997,0.053929687499999934,-0.06380566406249999
-0.12046777343749998,-0.25218652343750003,-0.2106699218750001,0.02664843750000001,0.08639941406250001
-0.04090624999999998,0.19824511718749993,0.11119531250000003,-0.014253906250000004,-0.2636806640625
0.018806640625000037,-0.09324804687500032,-0.07311718750000007,0.03305175781250003,0.1564169921875
-0.133228515625,0.060510742187499744,0.014762695312499963,-0.0024794921874999876,0.010147460937499964
-0.15384179687500005,0.27680273437500014,-0.046181640624999964,-0.1373857421875,-0.257353515625
0.03976757812499998,0.1499873046875,0.22181347656249994,-0.04854589843750001,-0.1818896484375
0.08499023437499997,-0.16567871093749997,0.17533398437499992,0.09668945312499999,0.21862109375
-0.064556640625,0.029226562499999886,-0.08311425781249993,0.00020605468750001243,-0.018036132812499994
0.2043505859375,0.25563281250000003,0.21139160156249992,-0.07190136718749995,-0.02778417968750002
0.01624023437500005,-0.17477441406250005,-0.09281445312500014,0.024375976562500012,0.08597363281249998
0.302306640625,0.007678710937499833,-0.015637695312499922,0.016319335937500012,0.11229882812500003
0.052727539062499995,-0.04719335937500002,-0.015646484375000158,0.06405175781249994,0.04207714843749999
-0.005550781250000025,-0.1551572265625003,-0.07861230468750002,0.04649218749999995,0.010379882812499963
-0.0005146484375000426,0.1882373046875001,0.09903222656249988,-0.010329101562499998,-0.041224609375
-0.010175781250000016,0.2620849609375,-0.011143554687500057,-0.01528613281250002,-0.03418750000000004
0.024974609375000012,-0.04127246093749992,-0.13247265625000004,0.003924804687500005,0.06257910156250002
-0.03227539062500001,-0.020411132812500288,-0.05400488281249993,-0.04442675781249994,-0.10446191406249994
-0.06957226562500002,-0.04154394531250016,-0.05053125000000014,-0.006610351562500005,-0.029229492187499984
-0.22873339843749996,-0.169423828125,-0.17736425781249987,-0.11116308593750013,-0.053683593750000036
-0.40824511718749995,-0.34134765624999996,-0.23962597656249995,-0.00020703124999998934,0.01784277343749996
0.20801660156249996,0.13885253906249995,0.2226796875000001,0.04070800781249995,0.07004199218750001
-0.1202099609375,-0.13388085937500005,-0.003040039062499833,-0.019417968750000014,-0.054498046874999984
-0.2669580078125,-0.28241503906249976,-0.22296875000000016,-0.027694335937499925,-0.019289062499999954
-0.28151953125,0.23696386718749984,-0.02199902343749982,-0.008469726562500002,-0.01616406250000002
-0.31453417968749997,-0.3774501953125,-0.1831572265624999,-0.03988183593749994,-0.04558886718749999
0.04100292968749997,-0.0703740234375001,-0.0985996093749999,0.10784570312499997,0.15626171875000006
0.19939160156249996,0.22914062499999988,0.307392578125,-0.015287109374999996,-0.005809570312500012
-0.09796289062500002,-0.22711035156250015,-0.006082031250000064,-0.004958007812499998,0.051798828124999974
0.1985947265625,0.10669238281249971,0.14450976562500006,-0.05661425781249996,-0.029023437500000027
-0.21583105468749997,-0.3196005859375002,-0.18475488281249985,0.003924804687500005,0.024466796874999974
0.03392187499999999,-0.11305371093750027,-0.031997070312499876,-0.02375585937500002,0.033155273437499966
-0.2277880859375,-0.11567968749999968,-0.1498603515625001,-0.005370117187500023,-0.06570410156249995
0.5564130859374999,0.39573046875000006,0.21095898437499994,-0.17270898437499993,-0.030443359375000034
0.005653320312500043,-0.043158203125000405,-0.009843749999999929,0.0,-0.035866210937499976
-0.0029775390624999787,0.025040039062500075,-0.013328125000000135,-0.014253906250000004,0.06361230468750001
-0.1872294921875,-0.14783984375000014,-0.0005781250000000959,-0.041122070312499925,-0.13845703125000003
0.20132714843750005,-0.24460644531249986,-0.20630175781249993,0.0832373046874999,0.20365722656249996
-0.4142392578125,-0.23695507812500027,-0.1327705078125001,0.04709863281250004,-0.011387695312500001
0.1472939453125,0.09554882812499965,0.016503906249999867,-0.018797851562500023,0.018643554687500008
0.09907519531249998,0.009122070312500119,-0.14637792968750007,0.06445214843750002,0.18257324218749998
-0.16219042968749997,-0.22971777343750022,-0.13943847656249986,0.03988183593749994,0.0
-0.463912109375,-0.19902929687500004,-0.07355859375000007,0.07045507812499996,-0.07168164062499999
-0.1534560546875,-0.11829687500000041,-0.1304609375000001,0.06610351562500005,0.20656250000000004
0.16797949218750002,-0.014626953125000064,0.008247070312499938,-0.003718749999999993,0.02113574218750003
0.020755859374999963,0.08614648437499994,0.08614648437499994,-0.02272265625000003,-0.05697558593750002
-0.029400390624999995,-0.01303027343749985,-0.16245800781249997,0.04525292968749994,0.0068300781250000275
-0.4012724609375,-0.1309843749999997,-0.034162109375000194,0.032652343749999924,-0.10753515624999999
-0.013770507812499999,0.20435351562500026,0.05183105468749982,0.011774414062500016,-0.12678515624999998
0.19141015625000002,-0.018091796875000288,-0.016792968749999915,-0.02065722656250002,0.027758789062499956
-0.064453125,-0.34412597656249977,-0.13928515624999993,-0.0004130859375000018,0.061352539062500044
-0.226232421875,-0.16668066406250004,-0.12958593749999991,-0.022310546875000004,-0.010354492187500008
0.09023730468750002,0.08584863281249966,0.14464550781249996,-0.0024794921874999876,0.031696289062499994
0.07790136718749996,0.15735937499999997,0.041119140624999995,-0.008882812500000004,-0.009734375000000017
0.1772529296875,0.12307128906250009,0.10916503906250008,0.08099023437499997,0.026945312499999985
-0.17217871093749998,-0.17518066406249977,-0.3971572265625001,0.1594892578125,0.039998046875000026
0.01079296875000002,-0.1293056640625001,-0.029975585937499938,0.019832031249999993,0.08328906250000001
0.10810546874999999,-0.09947460937500008,0.10164941406250017,0.11756738281250012,0.023626953125000016
-0.37546289062500005,-0.029542968749999954,-0.15580664062499983,0.07272753906249996,-0.046414062499999964
0.10254785156250001,0.1590009765625,0.045459960937500155,0.06508398437499996,0.04166308593750001
-0.1379228515625,0.059654296875000234,0.10627734374999998,-0.03201953125000001,-0.22268749999999998
-0.09385253906249996,-0.04764355468749981,-0.100783203125,0.05288281250000004,0.048480468750000005
0.07707226562500002,0.018389648437500128,0.049809570312499885,0.007023437500000007,0.02072265624999997
0.126326171875,0.2550292968750001,0.04127246093749992,-0.020038085937500005,-0.029849609374999975
0.40238574218749995,0.13942089843750027,0.12148242187499991,-0.005164062500000011,0.08701953125
0.011711914062499995,0.06240527343750024,0.08079589843750012,0.09897558593750011,0.0043505859374999845
-0.11769531249999998,-0.20036523437499998,-0.17331347656250018,0.07107519531249995,0.10753515624999999
-0.007808593750000092,-0.027791992187499837,0.10915624999999984,0.032445312499999934,0.07110058593750002
0.29706542968749994,-0.24899218749999985,0.17880859375000013,0.01569921875000002,0.34576757812500003
-0.020658203124999996,0.03923339843750018,0.08006542968750008,-0.008262695312500012,-0.06194628906249999
0.17967187499999998,0.396841796875,0.22516113281250005,-0.06880273437499995,0.004984374999999985
0.09753125000000001,-0.3721074218749998,0.06501367187500007,0.16444628906250003,0.2645966796875
-0.105771484375,-0.2399951171875001,-0.09933007812500017,0.022929687500000018,0.0692021484375
-0.10060644531249996,0.02548242187500005,-0.03474902343749986,-0.13223339843750015,-0.19894433593749994
0.10667773437499994,-0.1059892578124999,-0.12379199218749992,0.10184082031249997,0.2862744140625
-0.037509765625000024,-0.001596679687499769,-0.002173828124999888,0.0018593749999999964,0.007875976562499998
0.055499999999999994,0.17559570312499995,0.0990322265625001,0.022103515625000014,0.007268554687499984
0.10234863281249995,0.013471679687500071,0.11988574218750014,0.017145507812500016,0.08682519531249999
-0.0033896484375000036,0.09845507812499976,0.10105273437500006,-0.024996093750000004,-0.05676953124999995
0.373783203125,0.34072460937500004,0.16506542968750004,-0.06198535156249996,0.089705078125
-0.020453125000000016,0.12533593750000005,0.026935546875000105,-0.034704101562500034,-0.043523437499999984
0.19294726562499998,0.14766796875,0.06268554687499983,-0.027680664062500027,0.01159472656249999
0.33590624999999996,0.24494921874999998,0.12234863281250008,-0.0692285156250001,0.09492187499999993
0.07605566406250003,0.11045605468749997,0.03388281250000014,-0.04669921874999994,0.0035253906250000133
0.006271484375000025,-0.12475781249999995,-0.0763115234374998,0.011361328125000014,-0.10110546875000004
-0.06156445312500003,-0.1449345703125,-0.16983886718749996,-0.034716796874999956,-0.04889355468750001
0.22576269531249998,-0.19454492187499994,-0.06905664062499994,0.06281152343749996,0.032935546875
0.13424999999999998,0.3505781250000002,0.02359667968750001,-0.08943359374999993,-0.18123046875
-0.0033896484375000036,0.06398535156250018,-0.049222656249999996,-0.04050097656249996,0.027551757812500022
0.005441406250000003,-0.06559082031249996,0.03141992187499998,0.00784960937500001,-0.11358984374999997
0.16369628906249994,0.14565625000000004,0.17576757812499988,0.03986914062500002,0.0196767578125
0.06486425781249999,-0.06616894531250006,-0.12843066406249992,-0.04421972656249995,-0.004983398437499953
-0.053133789062499936,0.050684570312499844,0.000432617187499984,-0.016526367187500002,-0.01575097656250002
0.3566162109375,0.06920117187500008,-0.08962109375000016,-0.037802734375000036,0.07417285156249998
-0.133208984375,-0.15026757812500025,-0.22297753906250017,0.03883593750000003,-0.0006191406250000142
0.18727441406249995,0.22325781249999999,0.2735175781249999,0.013853515624999924,0.04953906250000001
-0.004720703125000003,-0.17148046875,-0.0829609375,-0.06340624999999989,-0.1122861328125
0.09230273437500003,0.3690849609375,0.2651171875,-0.14256250000000015,-0.17314843749999997
-0.41391796875,-0.16994726562499984,-0.05400488281249993,0.009295898437500005,-0.04786132812499999
0.043987304687500006,0.055304687499999616,0.24860351562499994,-0.03139941406250002,-0.026532226562499983
-0.09371679687500001,-0.02808984375000012,0.0304091796874999,-0.05661425781249996,-0.028197265625000023
-0.12210742187500001,-0.04139941406250003,-0.058490234375000005,0.03201953125000001,-0.011386718749999969
0.2881826171875,0.11293749999999969,0.25772656250000003,0.014460937499999993,0.06424511718749998
-0.274322265625,-0.3837031249999998,-0.20400097656250016,-0.012601562499999996,-0.04891894531249996
-0.023328124999999922,-0.014916015625000112,-0.04951074218750007,-0.042980468749999945,-0.08559863281250002
-0.20161718750000002,-0.07587792968750007,-0.001885742187500039,-0.15041308593750014,-0.19294140625
0.022916015625000008,0.011721679687500153,0.013751953124999883,0.0008261718750000036,0.0008261718750000036
-0.06341699218749997,-0.21256445312500016,-0.26930371093750005,0.03656347656250003,0.229724609375
0.6161005859375,0.7352099609374998,0.19648535156250002,-0.11113769531250006,-0.10544335937499999
0.06587402343750004,-0.15291992187499992,-0.01229882812500005,0.03862890625000004,0.127431640625
0.19164160156250004,0.13582031249999993,0.03474902343749986,0.0045449218749999964,0.035854492187499976
0.09015429687499998,0.003049804687500046,-0.048211914062499917,-0.023136718750000007,0.025899414062500015
-0.027758789062499956,0.2739501953125001,0.07891015624999986,-0.005990234375000014,-0.07502539062500002
0.09949316406250003,-0.02504003906249963,-0.002896484374999897,-0.008882812500000004,0.012419921874999962
0.04080273437499998,-0.006957031249999801,-0.09642382812499983,0.025615234375000018,-0.023213867187500015
-0.10616308593750001,-0.22458300781249996,-0.20485937500000007,-0.10288769531249997,-0.07543847656250002
0.2379765625,0.003626953124999943,0.06283886718749998,-0.03408496093750002,0.04392285156250003
-0.537908203125,-0.2104531249999999,-0.01288574218750016,0.07995703124999998,-0.1156171875
0.30316210937499993,0.37538378906250003,0.15377734374999985,-0.01053515625000001,0.08269433593749997
0.08693261718749995,0.05067578124999983,0.023171875000000064,0.01797167968750002,0.03025
0.0069853515625000195,0.024039062499999986,0.018958984374999988,-0.0004130859375000018,-0.00435058593750004
0.03247460937500002,-0.1288720703124997,-0.016359374999999954,0.04358691406250004,0.01449902343749998
-0.0021552734374999938,-0.11627636718749979,0.06543847656250001,0.037609374999999945,-0.09574707031249996
-0.3443642578125,0.1208779296875,-0.07760156249999994,0.03843554687499995,-0.09508984374999996
0.14242578125000005,0.06877636718750013,0.09526953125000004,0.0008261718750000036,0.060319335937499996
0.019115234375000012,0.35278906249999986,0.2490283203125001,-0.04296777343750002,-0.2576767578125
0.14262499999999995,0.07716796874999998,0.19791113281250006,0.0,0.04684179687499995
-0.03606933593750006,0.06675488281249997,-0.006226562499999977,-0.021483398437500023,0.11752832031249993
0.1363994140625,0.31568457031249997,0.1591279296874999,-0.021690429687500012,-0.14793359374999998
0.068755859375,0.08656152343750012,0.0008749999999999591,-0.005164062500000011,-0.0024912109375000435
-0.26018457031250003,0.18554882812499995,0.08194140625000013,-0.14400878906250014,-0.27016113281250004
-0.0030810546874999734,0.06502246093750008,0.0023193359375,-0.00991503906250002,-0.03212207031250003
0.010992187500000028,0.07789941406250023,0.041264648437499885,0.010948242187500012,0.062591796875
0.23686328125,0.004628906249999787,0.029678710937499853,0.014047851562499991,0.023613281250000007
0.11707128906250003,0.24375878906249993,0.12453222656249996,-0.026854492187500023,-0.02010253906249998
0.07512304687499999,-0.11395703125000001,-0.12002929687500008,0.11299707031249995,0.07728417968750001
0.19913476562500004,0.15016796875000016,0.037212890624999995,0.09195117187500013,0.034408203125000036
0.19445214843749997,0.22093847656249999,0.015637695312499922,0.09794238281250012,0.15273730468750002
-0.039059570312500014,-0.1748652343749999,-0.10802832031250009,-0.04628515624999996,0.0028916015625000124
-0.3923388671875,-0.6148916015625001,-0.2885693359375001,0.18985546874999992,0.029205078125000006
-0.08489941406249996,0.000721679687500032,0.030688476562500178,0.024789062500000014,-0.0004130859375000018
-0.054258789062500035,0.001443359375000064,-0.13000976562499988,0.030986328125000018,-0.009541015624999982
0.05190429687499998,-0.14131542968750033,-0.08021777343750003,0.10907226562499994,0.009115234375000003
0.0014335937500000173,-0.00434960937499973,-0.048365234375000066,-0.018385742187499998,-0.0076689453125000084
-0.0999052734375,-0.3034218750000002,-0.07269238281250012,0.045458984374999956,0.05324414062499999
0.09486328124999999,0.0920751953125003,0.06457128906250009,-0.04587207031250018,0.20680761718750007
-0.011828125000000023,-0.04720117187500028,-0.19574511718749998,0.10411425781250006,0.1125185546875
0.0485087890625,-0.3047480468749999,-0.07817871093750006,0.028907226562499888,-0.0024921875000000204
-0.03504687499999998,0.29196191406250005,0.08093945312500006,-0.025202148437500016,-0.0708544921875
-0.19406640625,-0.3029335937500002,-0.09049609375000012,0.0107421875,0.0035117187500000036
0.013255859374999956,0.1456650390624996,0.07051757812500004,0.08842675781249998,0.05347656249999999
-0.385431640625,-0.3344707031249996,-0.09150683593749998,0.01053515625000001,-0.0031113281250000346
0.337765625,0.3644921874999998,0.22137988281249998,-0.05785449218749994,-0.08494140624999996
-0.18686914062499999,-0.2446250000000001,-0.07370410156249996,0.06529003906249997,0.03648632812500002
0.391013671875,0.26426953124999986,0.1744775390625002,-0.061559570312500034,-0.07125585937499995
0.157263671875,0.4512431640625001,0.3218652343749999,0.04607910156249995,-0.0043505859374999845
-0.10987402343749997,-0.33437207031249994,-0.2898681640624998,0.06858203125000006,0.11892285156249999
-0.22933886718750002,-0.10540332031249999,-0.20546386718749998,0.00537109375,-0.04598925781250002
-0.20325097656249996,-0.15291015625000015,-0.18864355468750005,-0.01611328125,-0.01181347656249998
0.01983593750000001,0.028667968749999773,0.013029296875000096,-0.00537109375,-0.0016650390624999845
0.23479199218750002,0.08281738281249984,0.1854765624999999,-0.011981445312500005,-0.023200195312500005
-0.1396787109375,-0.06341699218749985,-0.1608603515625,-0.10558593750000012,-0.15295605468749995
0.29918164062499997,0.04371875000000003,0.2048857421875001,-0.15059277343749988,-0.15800390625
0.21487304687500003,-0.020708984375000128,0.004358398437499966,-0.1130087890625,0.04495507812499999
0.10512109375,0.06574414062500011,0.07138378906249998,0.035117187500000036,0.05368359374999998
-0.004212890625000021,0.06080859375000003,0.07108593749999992,-0.035117187500000036,-0.10171191406250002
-0.027644531249999993,-0.1229257812500002,-0.07066308593749993,0.008882812500000004,0.07002929687499998
-0.16030566406250002,-0.08500000000000041,-0.16230468750000004,-0.03904199218750004,-0.06217968749999997
0.01634374999999999,-0.023469726562500348,0.15303710937500004,0.04193457031250003,0.07771093749999997
0.059185546874999995,-0.024615234375000128,0.05545703125000001,0.06052636718750004,0.09427636718750004
-0.2600498046875,-0.09946484375000031,-0.13943847656250008,-0.007850585937499988,-0.02010253906249998
-0.12691796875,0.40192968750000024,0.06673730468750017,-0.06796386718750003,-0.285642578125
-0.2663662109375,-0.3280917968749999,-0.012587890624999876,0.08057714843749997,0.0004130859375000018
0.2524287109375,0.13481054687500027,0.2112568359375,0.014472656249999938,0.009541015624999982
0.17452636718749998,0.10090917968749968,0.22833691406249979,-0.00786328124999991,0.026118164062500004
0.177865234375,0.10900292968750014,-0.016368164062499968,-0.033465820312500005,0.029411132812500018
-0.04501660156249998,0.3810322265624997,0.2575820312500001,-0.14172265625000002,-0.02694531250000004
0.022922851562500013,0.11466992187500002,0.10149511718750004,0.027473632812500037,0.09844628906250003
0.43720703125000004,0.2668134765625001,0.08991796875000002,-0.030573242187500016,0.154376953125
0.08828222656249995,-0.2733007812499999,0.020988281249999963,0.061365234374999966,0.09304980468750002
-0.08374804687500004,-0.06661035156249984,0.05530468750000006,0.024595703124999924,0.029230468750000016
-0.039355468749999956,-0.047065429687499716,-0.003762695312500064,-0.12869628906250008,-0.20326953124999997
0.1303603515625,0.26855566406249975,0.12524511718749998,-0.030367187500000004,-0.01057421875000003
0.005762695312499955,-0.33272070312500013,0.013319335937499899,0.03387792968750003,0.015945312499999975
0.01192382812499998,0.06094433593750015,0.08238476562500008,-0.012807617187500009,-0.09779980468749999
0.13309277343749998,0.10654882812500022,0.10903027343749994,-0.033065429687499925,0.074392578125
-0.11532226562499998,-0.16429785156249999,-0.027656249999999938,0.023343749999999996,0.02176757812500002
-0.13597460937499994,-0.022441406250000018,-0.12104980468750015,0.0035117187500000036,-0.014912109375000038
-0.011107421874999968,-0.12771777343750013,-0.0978681640625001,-0.09133203125000011,-0.05596875000000001
-0.04255273437500001,0.0571904296875001,0.05835449218750011,-0.06918945312499991,-0.08120996093749999
-0.21296972656249996,-0.38973046874999984,-0.14580078125000018,-0.014253906250000004,-0.0022724609374999982
0.3823828125,0.5386445312500001,0.3616767578125002,-0.14235546875000016,-0.210642578125
-0.0561171875,-0.09267089843749998,-0.05660351562500021,-0.04091406249999996,-0.05698925781249997
0.003395507812499976,-0.25726660156250003,0.08570507812499994,0.02025683593750005,0.10377734375
-0.05097753906250008,-0.012750000000000039,0.024470703124999993,0.020451171875000007,-0.0030986328125000018
0.02436328124999998,-0.17570410156249983,-0.002021484374999938,-0.024583007812500002,0.0066357421875000155
-0.296890625,-0.33186328125,-0.0428603515624999,0.02272265625000003,-0.012226562500000038
-0.04840625000000004,-0.14929296874999998,-0.05848925781250003,-0.01797167968750002,-0.03566015625000002
